,time,Albania,Argentina,Australia,Austria,Belgium,Brazil,Bulgaria,Cambodia,Canada,Chile,Colombia,Croatia,Czech Republic,Denmark,Egypt,Estonia,Finland,France,Germany,Greece,Hong Kong,Hungary,Iceland,India,Indonesia,Ireland,Israel,Italy,Japan,Latvia,Lithuania,Luxembourg,Macao,Malaysia,Mexico,Morocco,Netherlands,New Zealand,Norway,Philippines,Poland,Portugal,Republic of Korea,Romania,Russia,Saudi Arabia,Serbia,Singapore,Slovakia,Slovenia,South Africa,Spain,Sweden,Switzerland,Taiwan,Thailand,Turkey,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Vietnam,transportation_type
0,13/1/2020,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,driving
1,14/1/2020,95.3,97.07,102.98,101.14,101.19,99.71,102.56,100.75,102.91,99.01,97.85,102.23,101.17,103.67,98.78,106.93,102.42,101.6,101.31,100.63,106.79,100.89,107.33,102.35,100.95,113.54,102.65,102.63,97.94,100.86,98.15,98.06,110.99,98.11,100.53,99.8,103.22,102.94,98.43,100.24,101.09,98.87,98.53,98.15,101.13,99.96,92.27,101.95,101.89,100.53,103.33,101.06,100.72,102.35,106.97,100.25,103.22,104.63,102.23,104.86,102.97,96.84,104.96,driving
2,15/1/2020,101.43,102.45,104.21,104.24,107.49,100.9,104.73,99.33,99.74,102.57,99.65,102.77,106.68,105.55,104.14,106.41,105.41,104.67,102.82,100.57,111.3,103.13,113,107.96,103.17,113.02,102.91,105.41,99.14,103.78,102.22,95.12,115.14,103.36,102.35,101.5,103.86,105.58,102.34,103.21,103.79,98.6,101.94,98.69,102,97.57,100.9,103.48,100.42,102.17,102.27,103.08,103.7,108.16,113.81,106.9,106.28,110.48,99.74,106.4,105.19,92.9,108.67,driving
3,16/1/2020,97.2,111.21,108.63,112.21,107.67,101.88,104.35,96,105.17,106.47,97.22,98.19,109.34,104.16,113.6,115.22,104.46,107.25,104.61,100.6,116,106.74,114.84,110.77,103.49,123.29,112.6,106.18,103.16,106.99,107.33,103.03,118.61,111.32,106.06,108.9,103.99,115.94,105.02,103.05,108.02,101.02,108.13,99.2,103.86,100.88,97.59,112.19,100.04,102.85,101.82,107.43,107.45,106.47,118.64,106.81,109.51,106.39,110.59,104.28,108.48,103.48,107.09,driving
4,17/1/2020,103.55,118.45,109.08,117.23,117.38,113.69,114.79,98.78,122.34,124.69,109.1,108.51,123.54,110.4,92.9,132.85,117.78,112.07,114.38,110.76,138.02,119.57,135.74,120.64,127.22,127.76,85.85,114.69,123.15,117.63,120.05,100.71,157.14,137.04,127.97,121.4,104.6,107.02,122.49,118.16,122.96,116.97,122.17,107.51,111.2,98.07,106.79,124.68,109.34,111.81,106.8,124.86,111.72,119.06,136.4,141.87,139.77,111.8,116.91,109.27,125.51,114.91,121.07,driving
5,18/1/2020,112.67,124.01,89,117.22,119.32,114.38,118.01,103.64,102.5,120.83,120.38,108.06,112.54,105.47,100.18,128.75,120.16,114.84,109.65,113.18,129.52,111.98,135.06,136.84,135.77,130.2,90.93,127.45,130.54,117.49,112.07,87.19,153.88,130.98,134.25,143.32,98.09,97.92,113.46,106.21,110.25,124.07,113.73,98.25,107.34,83.17,108.43,107.62,98.69,103.15,89.31,123.89,119.02,112.18,135.78,143.83,144.21,95.55,106.6,108.3,115.04,115.03,130.4,driving
6,19/1/2020,104.83,95.44,99.35,105.17,102.68,91.06,105.42,99.16,84.46,97.12,103.25,105.89,105.38,103.52,99.76,107.61,112.58,93.4,103.81,106.76,116.02,100.08,108.76,122.4,109.68,116.27,96.24,110.65,104.44,103.15,96.12,75.75,139.85,109.69,93.02,131.57,91.46,101.9,114.54,102.14,97.99,107.25,110.31,93.67,102.74,74.13,95.39,100.58,94.91,97.65,84.96,101.5,118.63,107.38,120.37,118.67,126.23,94.31,97.66,94.3,90.91,99.48,123.99,driving
7,20/1/2020,94.39,95.13,103.53,100.7,103.67,97.54,100.78,97.65,102.63,102.53,95.63,95.73,99.26,102.37,99.72,101.66,100.97,94.67,100.54,96.02,118.3,99.79,106.44,106.83,103.62,115.13,95.49,102.59,100.01,102.24,99.92,96.94,155.84,103.57,99.86,125.79,101.94,103.19,98.58,96.36,102.17,99.11,108.45,96.71,102.88,74.99,90.05,104.77,95.38,104.15,101.47,101.95,103.59,103.55,121.19,100.95,113.38,102.26,98.69,103.22,102.57,93.3,122.77,driving
8,21/1/2020,94.07,95.42,106.8,102.67,107.83,98.14,99.44,96.87,104.31,101.57,93.95,97.04,101.99,104.12,103.72,107.16,103.11,94.52,102.9,95.5,114.27,99.22,109.04,101.75,101.54,116.94,100.28,103.94,99.73,102.12,101.45,96.91,144.2,107.76,98.24,130.38,107.74,106.85,98.9,99.39,101.87,100.59,105.33,95.43,105.62,76.08,93.26,104.16,99.44,101.68,105.95,102.93,105.71,105.97,123.02,97.65,115.78,107.91,97.72,107.88,103.07,90.33,120.96,driving
9,22/1/2020,93.51,97.66,107.4,104.33,110,97.91,103.52,95.13,107.37,102.41,95.37,97.93,107.94,107.02,108.55,104.49,103.27,97.84,102.65,98.73,108.7,101.49,104.02,103.08,106.06,119.09,99.96,106.67,99.02,103.22,103.11,95.07,108.73,123.77,98.54,135.43,105.82,109.24,102.31,98.52,103.91,100.62,112.78,95.58,106.04,78.25,90.87,103.24,101.42,103.34,104.83,106.88,108.07,109.5,124.95,98.01,121.64,108.29,101.27,108.79,103.01,91.99,103.91,driving
10,23/1/2020,92.94,99.42,115.65,107.89,108.65,98.51,106.11,81.87,110.29,107.31,94.74,100.48,108.64,107.19,130.19,109.24,103.37,98.36,102.61,97.72,95.34,108.57,98.62,101.67,110.31,120.16,106.01,107.02,102.76,103.71,105.19,97.63,81.69,139.44,103.06,135.24,104.79,128.77,105.37,107.16,106.6,101.74,134.89,103.59,106.18,90.34,91.91,97.99,102.73,110.77,109.54,112.59,108.98,107.2,101.34,103.47,121.24,106.03,112.92,106.41,107.9,91.7,70.68,driving
11,24/1/2020,102.13,113.34,109.66,123.67,116.76,109.53,118.01,86.56,127.88,124.15,106.37,105.52,119.07,112.43,113.81,135.75,119.02,111.42,112.68,108.81,82.73,120.08,131.83,113.52,142.98,131.57,80.56,119.01,129.78,122.65,123.64,100.48,58.19,170.26,125.88,140.48,106.71,115.17,120.93,133.99,120.92,116.73,132.5,105.27,114.4,92.76,101.85,82.12,119.31,121.38,120.31,127.44,120.11,120.2,122.06,146.05,137.22,110.47,116.76,113.54,124.7,105.14,56.81,driving
12,25/1/2020,102.38,118.23,88.59,119.39,120.76,111.8,123.61,94.24,116.84,118.81,122.27,103.48,111.51,106.45,108.49,138.89,119.09,109.7,108.85,112.89,75.22,114.68,132.81,125.46,144.2,139.57,91.75,126.85,131.34,124.21,115.89,84.33,47.32,172.1,132.98,146.61,102.15,100.11,113.67,112.1,109.57,127.65,133.36,96.56,107.62,76.29,103.84,84.87,99.99,106.5,106.57,127.66,129.88,118.59,141.94,146.28,147.12,98.07,111.29,111.13,120.92,112.73,86.48,driving
13,26/1/2020,101.41,91.31,85.18,105.55,104.16,88.93,112.36,93.33,88.06,99.66,102.01,96.48,102.61,99.5,118.84,108.16,110.2,87.85,102.26,108.84,77.2,100.38,118.67,116.77,116.83,119.13,100.63,109.51,101.47,103.64,94.54,73.95,37.96,170.46,91.64,131.6,93.28,103.33,114.26,102.12,97.06,107.63,119.25,97.4,104.16,72.21,98.02,85.04,96.78,96.59,94.5,111.82,120.86,108.43,166.3,119,139.6,95.04,102.84,95.33,87.32,94.35,125.17,driving
14,27/1/2020,94.62,93.37,95.91,104.42,105.12,92.86,102.6,90.41,98.11,107.13,89.35,97.2,101.47,100.78,120.56,98.57,97.3,91.22,101.93,95.89,71.15,99.38,112.99,106.81,105.27,109.41,98.91,99.61,94.7,100.15,97.08,95.47,31.9,161.85,95.34,106.67,103.13,102.37,98.53,92.9,102.26,98.26,101.94,92.93,105.06,82.43,91.87,80.35,98.29,94.91,107.1,105.04,105.32,100.31,173.54,98.11,117.38,103.26,101.32,101.81,97.97,86.79,153.73,driving
15,28/1/2020,89.12,91.12,99.4,106.42,106.85,95.19,102.95,92.44,102.75,102.57,92.76,94.04,105.2,103.15,122.58,98.34,102.31,92.87,105.2,95.58,69.52,100.36,110.48,106.16,105,111.59,99.18,102.59,99.11,99.27,101.54,95.18,31.78,124.74,95.59,104.64,105.18,102.63,99.58,91.66,101.66,100.63,97.54,91.87,106.76,82.12,88.23,77.74,101.22,94.7,109.67,106.33,106.1,102.79,143.52,97.32,120.16,106.53,103.87,105.64,101.54,81.38,162.96,driving
16,29/1/2020,90.17,92.35,99.92,106.1,111.21,94.85,107.2,91.72,104.73,101.5,90.77,95.71,107.57,106.05,127.68,104.21,103.05,97.88,102.84,98.33,68.28,101.38,113.17,114.93,102.55,117.47,99.96,104.68,101.33,104.75,100.93,95.32,32.35,114.84,97.85,105.64,103.2,103.61,101.29,91.15,105.25,100.89,95.77,91.41,105.36,87.18,90.02,79.51,100.6,100.79,113.23,107.78,108.5,108.48,117.52,96.72,125.39,105.46,99.71,106.97,102.2,77.9,149.42,driving
17,30/1/2020,90.21,96.74,103.04,108.47,112.96,96.31,105.02,89.73,109,106.61,91.45,95.13,109.63,107.95,138.14,107.67,103.3,97.18,105.23,102.87,65.19,104.59,119.45,115.4,100.66,120.01,106.8,105.67,101.75,104.33,100.78,95.53,31.3,111.4,103.95,105.87,108.34,110.78,103.96,90.35,107.4,108.16,104.55,94.44,107.26,110.78,90.26,84.99,101.16,99.88,117.6,112.33,110.73,110.11,113.53,100.38,122.1,102.67,112.27,105.43,107.61,86.05,137.38,driving
18,31/1/2020,97.71,111.24,103.73,125.62,127.96,109.54,118.7,96.11,129.2,131.48,102.23,104.87,117.92,121.58,132.62,127.29,121.3,107.43,119.14,112.72,65.86,120.41,148.12,122.46,129.64,138.74,82.63,114.35,128.05,120.46,118.84,98.69,31.22,136.51,131.82,114.12,110.37,105.37,121.18,102.45,121.13,123.61,106.2,100.48,114.67,113.37,99.97,98.58,113.27,119.45,136.04,132.37,119.31,122.29,123.3,133.01,133.87,114.02,115.3,114.55,126.08,101.42,129.97,driving
19,1/2/2020,102.5,123.96,85.73,134.87,122.89,109.56,122.25,103.22,119.47,129.34,119.07,110.08,113.7,114.3,124.99,135.4,118.69,114.7,115.73,116.08,65.95,120.99,148.89,131.49,147.18,141.94,91.83,125.55,132.95,115.39,108.72,87.22,28.96,134.75,138.16,134.8,104.67,91.13,114.8,95.24,110.21,131.86,83.78,95.8,107.35,86.9,110.43,89.63,96.94,110.01,115.99,135.93,128.96,115.4,126.65,133.95,142.13,95.95,108.99,112.34,122.32,115.88,127.24,driving
20,2/2/2020,108.92,89.01,93.39,109.33,104.88,83.8,113.09,91.61,88.42,102.43,102.2,103.36,109.45,110.32,123.04,113.7,112.36,91.31,106.1,112.42,63.83,108.44,125.84,119.28,117.4,120.11,105.09,111.41,106.91,100.69,98.1,77.85,28.43,113.17,97.29,125.96,93.48,98.12,121.29,86.73,98.24,116.13,80.08,94.46,103.63,79.03,100.38,84.3,101.62,99.68,106.83,120.04,124.8,102.66,114.15,111.02,139.13,96.06,100.02,96.88,85.25,83.72,107.57,driving
21,3/2/2020,92.82,91.66,95.83,109.04,106.02,92.5,102.09,88.75,97.41,112.31,86.88,92.75,108.48,105.32,121.73,102.21,101.01,93.45,105.13,95.67,66.47,103.11,115.34,108.72,103.69,107.74,99.37,100.52,103.28,102.88,98.55,96.56,26.99,100.5,92.83,107.51,103.73,108.51,99.55,83.64,104.68,108.11,80.06,92.1,103.43,80.53,91.19,84.9,103.84,98.7,114.67,107.89,105.05,101.26,102.95,93.53,102.1,103.67,101.2,100.79,98.86,87.54,95.5,driving
22,4/2/2020,91.48,89.18,98.63,107.88,109.17,92.97,104.35,91.67,100.25,109.69,90.98,98.01,109.26,107.72,123.38,104.19,103.31,93.89,107.72,97.46,67.04,103.75,120.31,111.32,103.6,114.74,99,101.89,103.66,105.67,104.1,95.01,23.42,97.37,97.7,107.27,106.01,119.93,97.63,82.17,104.75,107.63,77.33,92.72,105.31,82.08,90.47,87.91,104.3,95.61,114.47,109.43,106.17,102.5,104.08,93.49,106.42,111.17,98.98,106.62,101.99,87.68,92.32,driving
23,5/2/2020,93.99,94.49,102.4,110.15,111.05,93.75,111.79,90.77,103.6,113.49,91.48,101.33,109.62,108.5,128.78,105.88,103.1,99.17,106.59,96.64,60.53,107.9,124.53,105.92,105,115.79,98.11,103.77,103.12,102.77,105.18,99.11,22.34,101.29,96.65,113.29,103.7,100.48,102.9,81.29,107.42,114.07,76.93,93.78,107.4,86.23,88.18,86.66,100.71,104.38,114.24,110.11,110.49,108.49,107.82,97.06,112.39,102.51,104.9,107.82,101.77,90.01,92.22,driving
24,6/2/2020,96.72,95.98,107.46,107.4,111.1,96.35,97.18,91.23,105.72,117.69,88.49,98.91,111.94,107.35,131.39,118.7,105.07,99.49,105.26,103.46,64.82,110.58,135.36,110.8,106.75,119.08,109.61,105.58,105.07,106.85,109.32,100.32,20.68,110.54,102.16,109.6,103.94,112.09,105.99,87.72,110.14,115.19,76.81,89.84,108.56,109.87,91.08,90.06,106.38,102.34,118.54,114.99,111.58,108.21,109.21,105.41,106.91,101.51,117.21,107.32,107.72,92.01,92.86,driving
25,7/2/2020,102.46,111.12,106.55,127.94,123.19,114.55,111.27,100.48,120.32,139.24,107.74,107.41,128.92,114.06,122.99,152.49,125.1,110.43,120.68,121.1,73.26,127.22,153.76,126.79,131.57,138.66,81.78,119.19,132.39,125.66,127.25,100.54,22.01,142.97,123.82,121.23,113.46,107.56,126.73,107.52,127.72,133.97,85.16,100.86,113.51,117.25,101.36,96.27,117.68,122.09,129.46,136.32,121.04,124.6,123.96,168.52,118.36,108.61,123.8,114.77,124.07,108.97,99.42,driving
26,8/2/2020,103.29,121.53,86.33,146.79,129.25,117.52,113.83,103.82,118.1,135.2,127.12,112.64,125.16,105.43,117.6,146.04,125.04,117.24,120.85,119.98,68.55,125.31,155.16,137.98,145.83,136.41,87.9,129.46,148.54,129.95,115.79,87.95,21.56,133.99,132.78,140.21,105.38,104.48,123.15,96.73,123.46,141.11,79.42,94.28,105.89,88.62,107.92,78.64,108.21,115.24,104.16,139.46,131.85,125.47,132,150,117.66,98.27,108.76,111.59,122.87,108.71,105.93,driving
27,9/2/2020,107.83,89.23,98.78,116.74,97.76,86.93,110.75,91.43,92.45,111.81,103.77,108.77,115.82,93.99,105.82,118.64,112.75,89.9,105.91,116.73,69.67,113.24,134.15,133.39,112.79,105.52,98.26,117.1,120.49,110.71,103.09,69.59,22.76,110.1,91.93,130.78,85.26,104.59,126.38,88.15,106.91,121.32,79.03,93.56,102.91,80.81,103.15,75.57,105.76,107.58,99.9,119.97,127.06,112.56,120.3,127.41,113.05,96.45,101.18,95.17,91.58,84.47,100.68,driving
28,10/2/2020,87.99,96.42,100.08,109.94,109.52,99.25,102.03,90.71,104.41,122.24,91.24,98.44,106.97,103.42,105.39,105.78,102.38,94.95,105.72,102.6,64.46,107.4,120.87,109.32,103.37,108.86,103.06,104.55,128.3,104.18,105.11,96.96,24.75,97.8,98.9,110.68,110.01,110.32,104.17,83.01,107.18,116.64,81.57,93.72,105.67,82.96,93.28,77.83,100.43,108.3,108.61,109.85,106.17,103.05,109.74,107.4,101.9,104.5,101.68,108.75,102.93,97.05,100.11,driving
29,11/2/2020,94.18,96.97,103.28,112.72,111.55,95.71,102.69,91.53,107.15,115.22,92.7,99.87,114.42,107.14,107.62,110.9,104.23,95.69,108.42,104.28,64.37,108.79,130.44,108.38,102.29,111.78,103.71,108.02,112.01,116.77,106.4,102.13,23.08,96.62,101.42,110.07,107.62,112.65,105.06,84.3,105.5,114,80.72,96.11,108.03,83.03,92.82,78.98,104.5,112.47,113.22,111.59,109.44,104.92,111.48,93.27,103.9,111.6,103.02,108.02,106.75,91.78,103.18,driving
30,12/2/2020,94.62,101.68,106.19,113.59,115.6,98.43,108.41,92.78,108.19,116.03,92.51,102.82,118.95,108.02,114.49,115.29,108.16,99.98,108.83,106.66,63.81,112.34,124.44,115.12,102.07,120.17,110.16,112.5,109.2,116.46,107.55,103.62,24.63,99.08,103.35,114.3,107.78,114.02,109.65,84.8,107.51,115.95,84.53,98.29,109.87,88.06,96.5,79.82,110.66,110.07,114.45,114.33,112.45,108.31,113.56,93.96,105.73,114.06,105.41,108.95,109.02,94.52,103.9,driving
31,13/2/2020,99.7,104.9,116.62,116.37,118.19,98.92,108.77,98.96,115.97,123.72,91.93,103.02,122.99,110.03,128.91,125.22,114.97,101.41,112.43,108.1,68.84,123,129.68,115.6,107.27,122.45,124.07,116.51,110.99,115.91,115.47,101.41,26.93,109.94,114.35,113.72,113.83,135.42,113.14,90.36,112.8,119.56,85.16,101.33,112.41,107.56,101.03,84.98,110.58,132.85,118.92,122.29,115.86,110.1,114.57,101.64,111.09,115.46,118.86,109.78,118.36,101.22,109.86,driving
32,14/2/2020,139.3,122.91,115.36,145.47,131.29,115.44,134.88,107.46,140.55,147.07,106.82,121.46,142.36,113.19,119.09,158.9,135.6,118.69,130.41,123.56,79.4,142.05,108.57,136.8,133.75,148.33,102.57,139.93,134.71,146.66,140.21,110.86,26.9,145.37,152.62,128.88,115.13,118.38,139.76,114.94,136.51,151.81,96.68,116.74,124.25,110.57,124.44,93.03,127.24,186.34,139.69,150.55,127.85,129.38,133.29,143.78,132.79,130.95,122.43,119.65,145.4,124.23,122.23,driving
33,15/2/2020,123.9,127.62,93.51,158.95,135.91,123.46,129.46,97.93,125.71,133.92,120.98,122.94,135.66,104.27,116.49,156.51,138.63,126.61,128,123.65,69.28,137.99,155.2,141.22,142.78,136.51,112.53,145.29,131.54,134.01,123.28,89.15,22.82,131.39,148.02,146.06,104.1,103.9,128.46,100.02,126.18,157.05,83.25,105.11,113.37,85.45,121,77.05,119.69,138.04,110.5,151.96,139.42,137.92,135.71,132.17,134.93,108.1,114.35,109.55,132.51,123.6,116.4,driving
34,16/2/2020,129.41,88.2,98.27,120.22,110.6,92.31,123.85,89.71,103.84,109.45,101.06,122.61,120.36,98.93,109.34,132.21,117.3,96.71,109.63,121.23,63.47,120.76,137.71,134.78,109.17,123.27,111.74,132.32,114.42,110.55,105.49,74.07,23.45,105.77,103.95,129.27,90.25,107.75,120.93,91.69,111.76,130.4,76.41,105.2,107.96,76.86,113.23,73,112.7,119.17,99.72,130.41,131.24,112.08,109.23,106.38,127.12,105.35,107.47,101.42,102.27,91.1,102.65,driving
35,17/2/2020,102.24,92.28,101.79,113.56,115.29,95.54,104.85,89.75,95.14,121.37,90.13,103.11,115.34,102.21,108.79,121.16,108.23,100.32,108,117.92,67.26,115.33,143.23,110.74,98.27,129.51,112.46,110.43,111.43,108.26,112.58,89.04,27.02,94.77,104.15,117.5,103.31,110.15,113.44,86.92,110.33,123.16,78.7,100.8,107.44,79.12,112.67,77.12,104.5,106.58,106.35,114.74,108.78,108.35,105.89,90.95,106.28,108.7,107.09,118.6,110.78,94.13,97.81,driving
36,18/2/2020,88.09,98.15,105.38,113.49,120.26,99.59,107.76,89.44,111.82,114.62,89.95,103.34,116.58,107.19,108.41,120.55,111.13,100.83,109.42,123.39,69.49,116.53,138.34,109.83,96.71,133.33,113.76,112.72,111.19,109.37,117.64,91.02,30.36,94.23,103.08,119.15,105.4,112.45,111.35,88.97,109.42,121.3,82.67,99.18,111,78.7,95.3,77.77,107.99,106.6,108.74,118.75,110.86,107.76,109.03,89.7,108.41,113.54,107.74,119.26,109.46,91.29,97.44,driving
37,19/2/2020,88.17,98.96,107.29,117.98,121.9,102.06,114.6,88.2,113.99,116.11,91.59,103.49,119.7,110.27,116.21,126.22,115.39,102.03,110.81,116.34,67.52,118.15,141.17,111.83,103.73,137.54,106.5,118.28,112.58,107.69,119.31,87.1,31.17,97.88,104.29,118.34,107.01,115.93,119.43,86.9,112.25,122.04,81.38,102.38,112.54,83.82,98.57,79.39,111.44,109.79,112.9,121.59,116.62,108.75,111.44,91.05,109.91,116.4,110.16,121.56,110.85,96.69,98.03,driving
38,20/2/2020,94.48,104.71,113.37,117.11,123.29,109.38,120.04,91.65,119.01,118.84,95.07,109.22,120.49,112.79,123.01,134.37,116.04,104.31,108.14,121.1,69.97,121.46,152.04,119.25,107.9,142.65,125.17,120.67,116.79,114.64,122.03,88.19,32.58,106.76,109.57,121.35,108.99,127.27,122.75,90.84,113.5,124.48,79.4,105.7,117.7,105.19,100.69,83.23,112.03,116.48,113.82,126.22,119.94,111.07,114.37,97.43,120.13,114.54,124.39,118.33,114.86,99.72,99.91,driving
39,21/2/2020,100.62,132.57,118.25,142.35,133.24,141.63,126.35,98.62,136.41,136.88,110.22,123.42,137.04,118.37,111.49,150.88,134.8,118.42,125.52,118.04,80.37,137.21,162.66,126.09,134.18,157.03,103.55,135.58,140.56,134.09,133.66,100.62,29.4,143.07,135.59,127.93,112.11,116.53,131.05,108.61,127.95,146.89,79.63,115.4,132.56,109.71,113.03,92.76,122.63,128.85,129.7,150.25,127.9,127.62,136.57,130.94,128.97,121.01,122.5,127.35,135.85,122.52,109.38,driving
40,22/2/2020,111.02,141.76,97.6,156.99,123.59,140.3,132.23,97.68,128.05,128.4,128.49,124,130.49,109.78,113.4,141.36,141.73,127.73,119.65,121.53,79.72,133.62,168.43,132.79,142.24,141.99,100.16,139.43,161.69,127.43,123.23,82.6,33.53,133.91,146.51,144.15,96.06,105.16,123.29,102,115.87,161,67.53,103.33,119.17,82.14,118.52,81.13,107.5,120.33,101.39,150.06,140.44,136.17,137.99,132.85,140.83,106.91,109.61,115.64,134.35,140,116.08,driving
41,23/2/2020,113.5,108.21,97.5,114.15,105.29,103.13,119.83,88.91,98.89,101.01,105.41,117.8,116.86,103.25,105.67,122.6,122.31,97.72,99.22,114.37,72.64,119.17,140.17,125.45,107.99,120.65,112.64,114.78,142.83,109.67,98.97,72.98,30.74,105.47,104.9,134.85,82.67,103.24,139.77,93.46,103.59,151.23,64.55,102.36,98.03,76.5,105.11,76.11,106.68,120.12,92.75,131.06,135.95,108.61,122.26,103.78,130.08,103.98,102.9,101.34,99.48,102.44,105.12,driving
42,24/2/2020,86.95,107.92,102.7,111.17,116.44,102.5,101.6,85.88,102.34,107.67,93.35,101.27,114.4,103.9,175.25,121.06,111.17,99.66,102.49,104.15,62.77,111.98,126.51,112.01,102.07,113.98,110.16,98.2,116.21,109.16,104.49,92.77,29.22,93.63,101.38,113.4,98,108.05,105.9,95.18,104.7,148.82,62.29,96.28,110.32,77.67,89.74,78.15,103.01,108.21,103.24,122.17,109.91,106.53,99.29,89.83,104.83,107.55,101.68,108.75,106.23,101.71,99.68,driving
43,25/2/2020,83.01,99.51,104.46,109,116.56,99.46,103.94,85.51,107.2,106.95,89.57,97.66,116.85,110.44,102.74,127.19,111.63,99.4,105.39,104.31,59.14,113.21,123.6,121.54,99.4,114.18,113.75,92.5,107.01,105.86,102.21,94.01,31.85,94.58,99.87,114.4,97.72,110.38,105.34,86.95,106.9,122.44,62.25,94.67,107.76,79.43,91.5,79.54,105.1,102.38,108.55,118.88,113.16,106.25,90.66,89.39,108.22,112.16,99.74,108.16,110.27,101.88,98.72,driving
44,26/2/2020,85.44,96.38,106.23,108.98,118.01,92.81,106.47,85.04,104.04,105.08,88.31,95.32,115.37,110.13,117.01,123.42,115.06,100.49,104.39,105.83,63.84,112.38,122.89,118.45,98.92,120.71,110.88,89.15,107.46,106.2,106.77,91.08,33.26,96.05,100.1,114.98,100.9,112.87,110.26,83.34,104.46,122.69,61.46,95.03,109.73,86.19,89.75,81.05,106.02,101.07,113.39,119.43,114.81,107.91,102.39,88.22,110.9,113.88,103.81,109.74,112.36,91.86,96.6,driving
45,27/2/2020,82.73,97.96,113.6,113.71,117.4,91.16,103.06,74.09,105.22,111.11,84.99,98.31,118,112.25,130.7,123.3,116.1,99.76,110.47,107.2,67.23,114.67,135.48,115.22,100.77,126.33,124.42,90.16,103.29,113.13,106.6,137.89,31.51,105.9,103.94,117.64,104.21,120.26,108.6,84.11,107.81,121.11,55.92,93.6,112.49,114.36,92.49,83.14,105.13,104.61,119.81,131.03,119.45,106.6,150.75,90.91,108.88,114.67,109.68,109.6,118.85,90.42,98.42,driving
46,28/2/2020,89.7,116.77,117.64,138.1,125.62,101.9,121.15,76.42,131.32,131.65,96.85,106.94,125.78,124.22,112.34,133.53,134.01,110.5,117.01,120.29,77.09,125.99,164.21,124.07,129.12,141.19,100.19,97.78,112.22,134.46,118.77,98.98,33.99,140.85,131.15,132.97,108.37,111.59,122.45,105.69,122.21,137.48,55.41,104.1,118.32,124.63,104.89,93.76,112.45,114.17,150.31,149.81,124.7,114.6,162.67,127.98,118.39,123.43,110.64,122.59,139.8,99.91,109.4,driving
47,29/2/2020,95.48,117.72,98.24,130.25,119.54,107.46,113.93,78.2,125.25,123.39,118.23,102.18,117.44,116.13,116.23,129.93,135.92,111.85,115.16,115.89,80.09,119.91,173.18,130.42,143.34,127.32,96.91,100.27,114.58,122.41,103.25,89.82,35.35,136.5,141.72,145.77,97.85,98.86,116.55,94.34,104.55,139.29,51.12,91.31,110.44,89.83,111.59,82.91,90.88,102.13,122.95,145.53,134.96,114.48,156.81,121.03,128.76,104.01,100.67,115.93,138.41,103.88,121.78,driving
48,1/3/2020,100.43,81.13,97.35,106.13,103.95,77.97,101.15,71.41,96.88,84.09,89.41,97.28,112.31,107.98,105.29,103.6,114.53,87.03,106.11,113.79,70.97,106.2,133.55,120.68,110.82,122.75,113.45,83.48,103.92,100.84,95.49,76.01,34.93,110,96.36,135.07,90.24,97.36,116.36,85.29,99.16,117.51,52.72,89.29,104.5,82.2,106.27,77.65,92.63,93.93,104.57,124.66,131.01,101.36,118.04,98.25,130.15,97.97,94.02,100.48,101.04,76.88,106.65,driving
49,2/3/2020,89.25,86.76,99.14,103.21,107.71,88.51,101.83,70.89,105.19,95.14,78.46,91.76,107.43,103.48,106.31,100.78,106.14,90.07,101.52,139.75,67.4,104.57,137.12,108.04,97.69,121.44,119.92,81.65,105.91,98.53,97.86,96.58,34.58,94.63,94.55,108.98,103.68,101.53,100.98,78.76,101.58,109.9,52.48,89.36,103.4,82.18,90.39,79.17,98.39,93.68,105.13,111.16,106.66,96.21,97.22,86.08,104.12,107.47,90.96,104.64,107.73,85.03,95.18,driving
50,3/3/2020,91.02,88.9,101.63,104.24,108.25,90.22,111.62,71.91,110.89,94.83,82.12,95.22,107.64,108.13,109.89,101.86,107.21,92.79,104.1,98.77,68.29,107.28,133.23,102.79,95.87,125.08,104.73,85.76,103.24,106.91,101.25,93.73,33.98,95.67,96.33,108.42,104.03,104.21,102.48,78.13,101.5,111.21,53.41,92.22,108.29,84.53,89.5,79.24,101.52,97.15,108.79,110.44,107.93,98.2,97.47,84.61,108.92,113.7,89.6,108.34,112.98,86.79,93.59,driving
51,4/3/2020,89.72,92.74,106.02,111.11,115.66,92.18,98.99,69.82,112.29,95.54,82.23,95.12,117.5,109.36,112.82,109.48,107.62,95.13,102.87,99.65,67.38,107.74,130.81,105.28,97.14,124.54,105.8,84.99,106.01,103.35,101.6,96.23,29.46,95.61,98.55,114.44,104.96,105.76,106.28,77.74,101.92,112.75,52.79,92.5,109.96,87.61,90.03,81.32,106.83,102.24,110.74,113.99,110.3,102.72,95.85,87.86,109.93,112.97,91.01,109.59,113.05,87.43,95.46,driving
